───────────────────────────────────────────────────────────────────────────────
Language                 Files     Lines   Blanks  Comments     Code Complexity
~/com/caixa/backend/zl3930b.cs      2124      663       542      919         79
~com/caixa/backend/szemb511.cs      2120      682       556      882         85
~com/caixa/backend/szemb510.cs      2110      614       483     1013         73
~com/caixa/backend/szsip075.cs      2100      764       501      835        144
~com/caixa/backend/szsip042.cs      2085      676       613      796         74
~com/caixa/backend/szemb059.cs      2083      671       525      887         75
~com/caixa/backend/szemb316.cs      2072      661       532      879         72
~com/caixa/backend/szemb070.cs      2071      584       546      941         87
~com/caixa/backend/szemb054.cs      2061      658       550      853        101
~com/caixa/backend/szsip019.cs      2060      736       532      792         86
~com/caixa/backend/szsib211.cs      2057      600       493      964         78
~com/caixa/backend/szsib311.cs      2057      600       493      964         78
~/com/caixa/backend/ge3000b.cs      2048      598       606      844        101
~com/caixa/backend/szemb914.cs      2046      618       544      884         91
~com/caixa/backend/szemp048.cs      2042      626       567      849         88
~com/caixa/backend/szemt914.cs      2035      612       544      879         89
~ils/NHibernateUtilSzcpb113.cs      2032      293        11     1728         31
~com/caixa/backend/szsib210.cs      2027      616       492      919         88
~com/caixa/backend/szsib310.cs      2027      616       492      919         88
~com/caixa/backend/szcpb010.cs      2020      597       458      965         55
~com/caixa/backend/szemb058.cs      2014      641       516      857         74
~/com/caixa/backend/zl3830b.cs      2004      736       478      790         64
~com/caixa/backend/sz00150s.cs      2003      507       648      848         79
~/com/caixa/backend/zl0101b.cs      1975      617       583      775        114
~/com/caixa/backend/zl3310b.cs      1962      697       456      809         46
~/com/caixa/backend/zl0100b.cs      1961      599       590      772        288
~com/caixa/backend/szemb186.cs      1953      625       423      905         40
~com/caixa/backend/szsib221.cs      1940      646       450      844         85
~com/caixa/backend/szemb113.cs      1937      662       451      824         71
~com/caixa/backend/szsip025.cs      1929      734       453      742         63
~com/caixa/backend/szemb280.cs      1923      569       460      894         55
~com/caixa/backend/zecpb051.cs      1907      513       600      794         50
~ils/NHibernateUtilZemib000.cs      1894       47        35     1812        269
~/com/caixa/backend/zl3320b.cs      1891      662       438      791         46
~ils/NHibernateUtilSzcpb200.cs      1875      200        24     1651        132
~com/caixa/backend/szemb112.cs      1860      636       433      791         65
~com/caixa/backend/szsib100.cs      1850      618       454      778         95
~com/caixa/backend/szemb069.cs      1812      568       350      894         48
~com/caixa/backend/szems314.cs      1808      624       413      771         62
~com/caixa/backend/szemb493.cs      1806      537       319      950         45
~com/caixa/backend/szemb315.cs      1796      553       433      810        104
~com/caixa/backend/szems603.cs      1794      607       472      715         61
~com/caixa/backend/szemb168.cs      1793      608       342      843         52
~com/caixa/backend/szemb140.cs      1792      501       538      753         75
~com/caixa/backend/szemb040.cs      1791      500       538      753         75
~com/caixa/backend/szemb183.cs      1790      625       384      781         53
~/com/caixa/backend/zl3210b.cs      1786      679       413      694         43
~ils/NHibernateUtilSzemb415.cs      1781       50        39     1692        179
~ils/NHibernateUtilZecpt030.cs      1778       42        30     1706        200
~ils/NHibernateUtilZecpm030.cs      1777       42        30     1705        200
~com/caixa/backend/szemb045.cs      1773      545       408      820         83
~com/caixa/backend/szemb044.cs      1772      544       409      819         83
~com/caixa/backend/szemb077.cs      1765      530       408      827         85
~com/caixa/backend/szemb019.cs      1763      596       433      734         80
~com/caixa/backend/szems004.cs      1762      585       377      800         82
~com/caixa/backend/szemp001.cs      1754      532       461      761         93
~ils/NHibernateUtilZecpb030.cs      1750       41        29     1680        195
~com/caixa/backend/szems001.cs      1750      591       436      723        102
~com/caixa/backend/szems001.cs      1749      591       436      722        102
~/com/caixa/backend/zl0102b.cs      1748      524       499      725        241
~/com/caixa/backend/zl0104b.cs      1748      539       486      723         67
~com/caixa/backend/szemb492.cs      1746      518       321      907         41
~com/caixa/backend/szsis531.cs      1742      460       508      774        124
~com/caixa/backend/sz00021s.cs      1724      504       563      657        159
~ils/NHibernateUtilSzemb412.cs      1711       68        33     1610        157
~com/caixa/backend/szsib208.cs      1710      505       412      793         70
~com/caixa/backend/szsib308.cs      1710      505       412      793         70
~com/caixa/backend/szems602.cs      1709      579       432      698         61
~com/caixa/backend/sz00105s.cs      1701      508       554      639        167
~/com/caixa/backend/zl0103b.cs      1691      507       485      699        227
~ils/NHibernateUtilSzemb419.cs      1684       47        35     1602        164
~ils/NHibernateUtilSzemb418.cs      1684       47        35     1602        164
~com/caixa/backend/szemb182.cs      1660      582       364      714         49
~INE/CLAINS_ONLINE/SZSIP110.cs      1653      482         0     1171        214
~com/caixa/backend/szemp080.cs      1652      470       594      588         56
~com/caixa/backend/szsib307.cs      1651      479       355      817         58
~com/caixa/backend/szsib207.cs      1651      479       355      817         58
~INE/CLAINS_ONLINE/SZSIP033.cs      1644      380         1     1263        129
~ils/NHibernateUtilSzemb417.cs      1636       46        36     1554        161
~com/caixa/backend/szcpb216.cs      1633      518       442      673         75
~com/caixa/backend/sz02025s.cs      1633      344       651      638         63
~ils/NHibernateUtilZecps030.cs      1618       45        33     1540        175
~com/caixa/backend/spbvg009.cs      1616      456       339      821         51
~com/caixa/backend/szsip010.cs      1602      535       376      691         79
~tils/NHibernateUtilZl3610b.cs      1601       37        25     1539        137
~ils/NHibernateUtilSzcpb112.cs      1597      260         6     1331         17
~com/caixa/backend/szsip092.cs      1595      508       397      690        180
~com/caixa/backend/sipss513.cs      1593      466       538      589        143
~com/caixa/backend/szsip052.cs      1591      587       379      625         85
~com/caixa/backend/szsib309.cs      1580      471       366      743         62
~com/caixa/backend/szsib209.cs      1580      471       366      743         62
~com/caixa/backend/szemp004.cs      1576      514       424      638         52
~com/caixa/backend/szfip003.cs      1554      475       391      688         81
~onverterCommons/Statements.cs      1535      154        15     1366        129
~com/caixa/backend/szsip016.cs      1535      514       348      673         67
~/com/caixa/backend/zl3200b.cs      1531      583       350      598         38
~com/caixa/backend/sz00012s.cs      1521      429       517      575        146
~com/caixa/backend/sz02050s.cs      1515      281       563      671         60
~com/caixa/backend/szsip023.cs      1514      534       348      632         79
~ils/NHibernateUtilSzemb410.cs      1510       42        31     1437        147
~com/caixa/backend/szemp047.cs      1506      486       401      619         64
~com/caixa/backend/szsis527.cs      1496      437       402      657        100
~com/caixa/backend/szemb189.cs      1481      446       368      667         36
~egisteringDynamic/SZ02233S.cs      1463      327        18     1118        130
~com/caixa/backend/szemb130.cs      1451      472       414      565         59
~Objects/Zl3001s/AreaDeWork.cs      1444      237         1     1206          0
~INE/CLAINS_ONLINE/SZSIP002.cs      1439      408         9     1022        234
~com/caixa/backend/szemb351.cs      1435      424       438      573         23
~com/caixa/backend/szemb430.cs      1430      412       399      619         56
~ects/SZSIGDCW/RegSiggdcDet.cs      1430      201         0     1229          0
~com/caixa/backend/szemb010.cs      1429      523       310      596         51
~com/caixa/backend/szemb012.cs      1429      523       310      596         51
~com/caixa/backend/szsip032.cs      1429      458       352      619         72
~com/caixa/backend/szemb306.cs      1428      424       289      715         56
~com/caixa/backend/szemp037.cs      1404      373       394      637         63
~lers/IntegrationController.cs      1372      208         1     1163         72
~ils/NHibernateUtilSzemb406.cs      1370       40        28     1302        138
~INE/CLAINS_ONLINE/SZSIP114.cs      1358      327         0     1031        128
~com/caixa/backend/rsgeserr.cs      1347      427       373      547         76
~com/caixa/backend/szemb314.cs      1341      443       309      589         46
~com/caixa/backend/sipss535.cs      1341      388       448      505        112
~Zecpb009/R01RegistroEvento.cs      1339      531         0      808          0
~Zecpb011/R01RegistroEvento.cs      1339      531         0      808          0
~com/caixa/backend/szemb350.cs      1335      426       315      594         29
~ils/NHibernateUtilSzemb407.cs      1334       39        27     1268        127
~ils/NHibernateUtilSzemb403.cs      1334       39        27     1268        127
~ils/NHibernateUtilSzemb409.cs      1333       39        27     1267        127
~com/caixa/backend/sz00003s.cs      1329      467       332      530         22
~ils/NHibernateUtilSzemb405.cs      1320       61        25     1234        107
~ils/NHibernateUtilSzemb416.cs      1315       39        27     1249        128
~tils/NHibernateUtilZl3810b.cs      1315       32        20     1263        112
~com/caixa/backend/szemb311.cs      1301      397       333      571         48
~ils/NHibernateUtilSzemb709.cs      1290      225         5     1060         12
~tils/NHibernateUtilZl3001s.cs      1288       36        24     1228        120
~com/caixa/backend/sz00235s.cs      1284      345       424      515        112
~com/caixa/backend/sz00244s.cs      1281      378       398      505         87
~com/caixa/backend/szsip049.cs      1278      418       296      564         51
~ils/NHibernateUtilSzemb404.cs      1274       60        24     1190        102
~com/caixa/backend/sz00002s.cs      1269      455       264      550         34
~com/caixa/backend/szemb078.cs      1264      446       237      581         45
~com/caixa/backend/szemb360.cs      1249      413       250      586         23
~com/caixa/backend/sz00016s.cs      1244      357       400      487        102
~egisteringDynamic/SZ02214S.cs      1244      286         1      957         85
~com/caixa/backend/gepss580.cs      1242      379       380      483         95
~ils/NHibernateUtilRsfis033.cs      1242       37        25     1180        125
~ils/NHibernateUtilSzsip112.cs      1241       37        25     1179        126
~com/caixa/backend/szems604.cs      1239      399       290      550         55
~com/caixa/backend/sz02037s.cs      1236      226       546      464         46
~com/caixa/backend/sz02036s.cs      1236      223       557      456         44
~com/caixa/backend/sz00063s.cs      1232      346       384      502        114
~com/caixa/backend/szems325.cs      1231      405       265      561         42
~com/caixa/backend/szemb046.cs      1227      381       281      565         51
~com/caixa/backend/szemb043.cs      1226      381       281      564         51
~com/caixa/backend/sz02064s.cs      1226      357       306      563         70
~egisteringDynamic/SZ02211S.cs      1224      256         8      960        186
~com/caixa/backend/szemb707.cs      1222      234        52      936         55
~com/caixa/backend/szsip088.cs      1215      343       328      544        117
~com/caixa/backend/sipss536.cs      1209      346       381      482         97
~com/caixa/backend/szsip053.cs      1200      434       271      495         52
~com/caixa/backend/szemb142.cs      1197      329       292      576         63
~ils/NHibernateUtilSzcpb114.cs      1195      180         6     1009         14
~ils/NHibernateUtilSzcpb215.cs      1187      139        15     1033         65
~nate/Cobol/SerializerUtils.cs      1182      122        26     1034        343
~INE/CLAINS_ONLINE/SZSIS542.cs      1180      244         0      936         67
~ils/NHibernateUtilZecpb050.cs      1178       36        24     1118        112
~com/caixa/backend/sz00237s.cs      1177      316       394      467        111
~com/caixa/backend/szemb066.cs      1173      387       249      537         42
~com/caixa/backend/szemb313.cs      1170      388       266      516         53
